,userid,school,majors,minors,classification,datascience_experience,technology_experience,num_hackathons_attended,energy,education,healthcare,finance,retail,transportation,public_policy,technology,aerospace,other,sports,insurance,consulting,International Affairs,Architecture,Neuroscience,Philosophy,Information Science,Industrial and/or Systems Engineering,Accounting,Soil and Crop Sciences,Hispanic Studies,Data Science & Analytics,Construction Science,Environmental Law,Biochemistry and Biophysics,Ecosystem Science and Management,Geology,Geography,Atmospheric Sciences,Molecular & Cellular Medicine,Oceanography,Marketing,Other,Educational Psychology,Genetics,Mathematics,Chemical Engineering,Biomedical Engineering,Finance,Information and Operations Management,Geoscience,Computer Science & Engineering,Statistics,Aerospace Engineering,Electronic Systems Engineering,Political Science,International Studies,Biological and Agricultural Engineering,Entomology,Public Service and Administration,Analytics,Teaching,Business,Plant Pathology and Microbiology,Petroleum Engineering,Engineering Technology & Industrial Distribution,Educational Administration & Human Resource Development,History,Nuclear Engineering,Mechanical Engineering,Biology,Agricultural Economics,Communications,Public Health,Learning & Culture,Economics,English,Agronomy,Sociology,Anthropology,Material Science,Psychology,Biomedical Sciences,Chemistry,Physics,Electrical Engineering,Visualization,Ocean Engineering,Civil Engineering,Management Information Systems,Astronomy,Landscape Architecture & Urban Planning,Applied Mathematics,Scikit-learn,MATLAB,full_stack,Pytorch,NumPy,Pandas,Keras,R,dev_ops,Excel,SQL,cloud,Tableau,TensorFlow,Python
926,e16eedc7cd56b4e7c1f37ba29a27598b,Texas A&M University,['Computer Science & Engineering'],[],So,0.0,"['Excel', 'Python', 'MATLAB']",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
927,6338ef1e7066109d469c74baecb70d70,Texas A&M University,['Computer Science & Engineering'],[],So,1.0,"['Excel', 'Python', 'R', 'Pandas', 'NumPy']",1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
928,9a96c88a01f16bb2fba65d1c8f161bed,Texas A&M University,['Industrial and/or Systems Engineering'],[],Sr,2.0,"['Excel', 'Python', 'R', 'MATLAB']",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
929,e83834bd99dbbd1c4605da7696775dba,University of Houston,['Computer Science & Engineering'],['Business'],So,1.0,"['Excel', 'Python', 'SQL', 'cloud']",1-3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
930,6b16e52114cb6efce16503dcc7ede065,Texas A&M University,['Economics'],['Statistics'],Jr,2.0,"['Excel', 'Python', 'R']",0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
931,9cf965dcb6be9d52825a29e55593f9fa,Oregon State University,['Computer Science & Engineering'],['Applied Mathematics'],Jr,3.0,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy']",0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
932,15a1d89681a2aa9ca7d6825f573daf3a,State University of New York at Buffalo,['Computer Science & Engineering'],['Applied Mathematics'],Ma,3.0,"['Python', 'TensorFlow', 'Pytorch', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack']",4-7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
933,a0865575376b8d4880f7085c5e6738de,University of Toronto,"['Mathematics', 'Statistics']",['Philosophy'],So,0.0,['Python'],0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
934,ee257d31fc9469d2ca2c6ca629df35f0,Texas A&M University,['Statistics'],[],Ma,2.0,['R'],0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
935,802fb86c93296ae610ba81e48b5b5785,Texas A&M University,"['Accounting', 'Management Information Systems']",[],Ma,2.0,"['Excel', 'Python', 'SQL']",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
936,a8ec489d927ff21854acd69fcdeb78ce,University of Texas at Dallas,['Data Science & Analytics'],[],Sr,1.0,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy']",8-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
937,137fce68f82339232298d6298d394b89,Polytechnic University,['Computer Science & Engineering'],['Management Information Systems'],Ma,1.0,"['Python', 'SQL', 'full_stack']",4-7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
938,45294ac4a7b261d46b3c3dae38ce0bff,University of Texas at Dallas,['Applied Mathematics'],[],PhD,2.0,"['Python', 'Keras', 'NumPy', 'Scikit-learn']",1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
939,2ff1341ca58c8c8fa7f1e806b9de87b3,Prairie View Agricultural and Mechanical University,['Computer Science & Engineering'],[],Sr,1.0,"['Excel', 'Python', 'cloud']",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
940,8f52ff43249d3b849713ae7dbfd03f0c,Washington University in St. Louis,['Finance'],['Computer Science & Engineering'],Jr,2.0,"['Excel', 'Python', 'R', 'SQL', 'Scikit-learn']",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
941,0efea25e2b91303de9efee883ddeca49,Texas A&M University,['Computer Science & Engineering'],[],O,2.0,"['Python', 'R', 'SQL', 'Pandas', 'NumPy', 'full_stack', 'cloud']",1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
942,d8479cab87e376d550f481b3247990bb,Texas A&M University,['Chemical Engineering'],[],PhD,1.0,['Python'],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,1952f2b0a237e54ca780cba5efe3091a,Texas A&M University,['Engineering Technology & Industrial Distribution'],"['Mathematics', 'Physics']",Jr,2.0,"['Excel', 'Python', 'Tableau', 'Pandas', 'NumPy']",1-3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
944,eb5cd3a9b76259b215e60f2359af8780,Southern Methodist University,"['Applied Mathematics', 'Finance', 'Statistics']",['Management Information Systems'],Jr,2.0,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'cloud']",4-7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
945,51b49f78c9938f974a87543bd6617b36,University of Michigan - Ann Arbor,['Biology'],[],Jr,1.0,[],1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,4779280ad9a6e0c04cf1013fdead1c7d,Boise State University,['Computer Science & Engineering'],['Data Science & Analytics'],So,2.0,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy']",0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
947,3d779e2ba921ed5e04d590f2d3c7fded,Università degli Studi di Udine,['Computer Science & Engineering'],['Data Science & Analytics'],Jr,2.0,"['Python', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'cloud']",0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1
948,7f8ff405c8507b3d65804c0e6923dac5,Texas A&M University,['Computer Science & Engineering'],[],So,1.0,"['Excel', 'Python']",1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
949,2845333cb1f6815fcee1d3c3ab48692e,Texas A&M University,['Management Information Systems'],[],Ma,1.0,"['Excel', 'SQL', 'dev_ops', 'cloud']",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
950,0ea0189454c4f40310c3aaa7137274cd,Texas A&M University,['Statistics'],['Computer Science & Engineering'],Ma,3.0,"['Excel', 'Python', 'R', 'dev_ops', 'cloud']",1-3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
951,4bf61736c6c94be1f5d28896c76a5491,Texas A&M University,['Computer Science & Engineering'],[],So,1.0,"['Excel', 'Python', 'NumPy']",1-3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
952,9b435d7fdce819358ab0dd7166032677,Texas A&M University,['Industrial and/or Systems Engineering'],[],Ma,2.0,"['Excel', 'Python', 'TensorFlow', 'Pandas', 'NumPy', 'Scikit-learn']",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
953,f7b3255ef0435162770856f4f22d9d1c,Texas A&M University,['Material Science'],['Computer Science & Engineering'],Jr,2.0,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
954,1746fa5a434f37b09db3fa7a40e4eaa7,Texas A&M University,['Mathematics'],[],PhD,2.0,[],1-3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,15a8d847e43f23a7ecbf7a6c40db5fd5,Texas A&M University,['Computer Science & Engineering'],['Mathematics'],Jr,2.0,"['Excel', 'Python', 'SQL', 'NumPy', 'full_stack', 'dev_ops', 'cloud']",4-7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
956,29948b8e187573bb573ef1cba90d990a,Texas A&M University,['Computer Science & Engineering'],[],Fr,0.0,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,4d304bfb1ebf6777201a685b83cbf6c5,University of Houston,"['Applied Mathematics', 'Mathematics']",[],PhD,2.0,"['Excel', 'Python', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
958,3c2aed7e7a8822f278a376fe40d9e122,Texas A&M University,['Sociology'],[],Jr,0.0,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,508d2bfa3298dc246392a95ff37f6fd3,Irvine Valley College,['Mechanical Engineering'],[],So,1.0,"['Python', 'MATLAB']",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
960,769dc6003762667ec62cb664bd644894,Virginia Polytechnic Institute and State University (Virginia Tech),['Computer Science & Engineering'],[],Sr,3.0,[],10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1f58d04afd52634189a2a4910c3e5759,Texas A&M University,['Business'],[],Jr,0.0,['cloud'],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
962,35e07df319add66b7b0221638aaba9fa,Texas A&M University,['Industrial and/or Systems Engineering'],[],Sr,2.0,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy']",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
963,3918c565148214837a4881944eacadaf,"University of Houston, Downtown",['Data Science & Analytics'],"['Mathematics', 'Statistics']",Sr,2.0,"['Python', 'R', 'SQL', 'Pandas', 'NumPy']",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
964,c9289d0d3dfba200d31259e2f066265a,Texas A&M University,['Statistics'],[],Jr,2.0,"['Python', 'R', 'Pandas']",1-3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
965,895b09a37d12025d6bcb6497023135c9,Texas A&M University,['Computer Science & Engineering'],['Statistics'],Jr,1.0,['Python'],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
966,be2dd868c5f2a3532d428017381bb5fc,Texas A&M University,['Computer Science & Engineering'],[],Fr,0.0,['Python'],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,bf07b661474d5b25b523adac2a8fb2cc,Texas A&M University,['Industrial and/or Systems Engineering'],[],Ma,2.0,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1
